Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyRate,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,TotalWorkingYears,WorkLifeBalance,NumCompaniesWorked_log,YearsInCurrentRole_log,YearsWithCurrManager_log,YearsAtCompany_log,MonthlyIncome_log,StockOptionLevel_log,TrainingTimesLastYear_sqrt,PerformanceRating_sqrt,YearsSinceLastPromotion_sqrt,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
31.0,0,2,1082.0,1.0,4.0,1.0,95.0,3.0,1,87.0,3.0,1.0,2.0,2,18775.0,0,0,17.0,2.0,80.0,1.0,3.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,7.824845691026857,0.0,2.0,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36.0,0,2,132.0,6.0,3.0,1.0,97.0,2.0,0,55.0,4.0,1.0,4.0,1,22002.0,0,0,12.0,2.0,80.0,5.0,3.0,1.3862943611198906,0.0,0.0,0.6931471805599453,8.019283792916793,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31.0,0,2,746.0,8.0,4.0,1.0,98.0,3.0,0,61.0,3.0,2.0,4.0,2,20682.0,0,0,23.0,4.0,80.0,11.0,3.0,0.6931471805599453,2.0794415416798357,2.1972245773362196,2.4849066497880004,8.39502555744203,0.0,1.4142135623730951,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35.0,0,2,776.0,1.0,4.0,1.0,100.0,3.0,1,32.0,2.0,2.0,1.0,2,23016.0,0,0,14.0,2.0,80.0,16.0,3.0,0.0,2.639057329615259,2.1972245773362196,2.772588722239781,8.369388996647842,0.0,1.4142135623730951,1.7320508075688772,1.4142135623730951,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45.0,0,2,193.0,6.0,4.0,1.0,101.0,4.0,1,52.0,3.0,3.0,1.0,1,15067.0,0,1,14.0,2.0,80.0,17.0,4.0,1.6094379124341003,0.0,0.0,0.0,9.491450899044924,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37.0,0,2,397.0,7.0,4.0,1.0,102.0,1.0,1,30.0,3.0,3.0,3.0,2,25258.0,0,0,13.0,1.0,80.0,16.0,4.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.791759469228055,9.522593098362169,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
46.0,0,2,945.0,5.0,2.0,1.0,103.0,2.0,1,80.0,3.0,2.0,2.0,0,10425.0,0,1,22.0,4.0,80.0,16.0,3.0,2.1972245773362196,1.0986122886681096,1.0986122886681096,1.6094379124341003,8.52158353971753,0.6931471805599453,1.4142135623730951,2.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30.0,0,2,852.0,1.0,1.0,1.0,104.0,4.0,1,55.0,2.0,2.0,4.0,1,15998.0,0,1,12.0,3.0,80.0,10.0,2.0,0.6931471805599453,2.1972245773362196,0.0,2.3978952727983707,8.5422759717837,1.0986122886681096,1.0,1.7320508075688772,1.7320508075688772,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35.0,0,2,1214.0,1.0,3.0,1.0,105.0,2.0,1,30.0,2.0,1.0,3.0,2,26278.0,0,0,18.0,1.0,80.0,6.0,3.0,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.9459101490553132,7.958576903813898,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55.0,0,2,111.0,1.0,2.0,1.0,106.0,1.0,1,70.0,3.0,3.0,4.0,1,18092.0,0,0,14.0,4.0,80.0,24.0,3.0,1.3862943611198906,0.0,0.0,0.6931471805599453,9.234056898593499,0.6931471805599453,2.0,1.7320508075688772,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38.0,0,0,573.0,6.0,3.0,1.0,107.0,2.0,0,79.0,1.0,2.0,4.0,0,15717.0,0,1,12.0,4.0,80.0,17.0,3.0,2.0794415416798357,2.4849066497880004,2.302585092994046,2.639057329615259,8.58110651715989,1.3862943611198906,1.7320508075688772,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34.0,0,2,1153.0,1.0,2.0,1.0,110.0,1.0,1,94.0,3.0,2.0,2.0,1,17736.0,0,0,15.0,3.0,80.0,5.0,3.0,0.6931471805599453,1.0986122886681096,1.3862943611198906,1.791759469228055,8.372398606513004,0.0,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
56.0,0,2,1400.0,7.0,3.0,1.0,112.0,4.0,1,49.0,1.0,3.0,4.0,2,21698.0,0,0,11.0,1.0,80.0,34.460000000000036,2.0,1.6094379124341003,1.6094379124341003,1.0986122886681096,1.9459101490553132,8.890272839380247,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0,2,541.0,2.0,1.0,1.0,113.0,3.0,1,62.0,3.0,1.0,1.0,0,9518.0,0,0,13.0,3.0,80.0,3.0,3.0,1.3862943611198906,0.0,0.0,0.0,7.750614732770409,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51.0,0,2,432.0,9.0,4.0,1.0,116.0,4.0,1,96.0,3.0,1.0,4.0,1,18725.0,0,0,23.0,2.0,80.0,10.0,3.0,1.3862943611198906,1.0986122886681096,1.3862943611198906,1.6094379124341003,7.638198244285779,1.0986122886681096,2.0,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30.0,0,2,288.0,2.0,3.0,1.0,117.0,3.0,1,99.0,2.0,2.0,4.0,1,15830.0,0,0,19.0,1.0,80.0,11.0,3.0,0.6931471805599453,2.3978952727983707,2.1972245773362196,2.4849066497880004,8.331586243630754,1.3862943611198906,1.7320508075688772,1.7320508075688772,3.1622776601683795,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
46.0,1,2,669.0,9.0,2.0,1.0,118.0,3.0,1,64.0,2.0,3.0,4.0,2,13596.0,0,0,16.0,4.0,80.0,9.0,3.0,0.6931471805599453,2.1972245773362196,2.0794415416798357,2.302585092994046,9.171599543659752,0.0,1.7320508075688772,1.7320508075688772,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40.0,0,1,530.0,1.0,4.0,1.0,119.0,3.0,1,78.0,2.0,4.0,2.0,1,14115.0,0,0,22.0,4.0,80.0,22.0,2.0,0.6931471805599453,1.3862943611198906,2.4849066497880004,3.1354942159291497,9.510741216835738,0.6931471805599453,1.7320508075688772,2.0,3.3166247903554,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30.0,0,2,1334.0,4.0,2.0,1.0,121.0,3.0,0,63.0,2.0,2.0,2.0,0,19760.0,0,1,12.0,2.0,80.0,11.0,2.0,0.6931471805599453,2.1972245773362196,2.0794415416798357,2.4849066497880004,8.558335134747413,1.3862943611198906,2.0,1.7320508075688772,1.4142135623730951,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
46.0,0,1,638.0,1.0,3.0,1.0,124.0,3.0,1,40.0,2.0,3.0,1.0,1,3142.0,0,1,13.0,3.0,80.0,21.0,2.0,1.0986122886681096,2.302585092994046,1.791759469228055,2.3978952727983707,9.27556615689389,0.6931471805599453,2.23606797749979,1.7320508075688772,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
32.0,0,2,1093.0,6.0,4.0,1.0,125.0,2.0,1,87.0,3.0,2.0,3.0,2,24301.0,0,0,16.0,1.0,80.0,12.0,3.0,0.6931471805599453,2.1972245773362196,2.0794415416798357,2.4849066497880004,8.519390774959724,0.0,0.0,1.7320508075688772,2.23606797749979,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
54.0,0,2,1217.0,2.0,4.0,1.0,126.0,1.0,0,60.0,3.0,3.0,3.0,1,24001.0,0,0,12.0,1.0,80.0,16.0,1.0,2.302585092994046,1.3862943611198906,1.3862943611198906,1.6094379124341003,9.514141826307847,0.6931471805599453,2.23606797749979,1.7320508075688772,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,0,2,1353.0,3.0,2.0,1.0,128.0,1.0,0,33.0,3.0,2.0,3.0,1,17519.0,0,0,21.0,1.0,80.0,4.0,2.0,0.0,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.517193191416238,0.6931471805599453,1.4142135623730951,2.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28.0,0,0,120.0,4.0,3.0,1.0,129.0,2.0,1,43.0,3.0,2.0,3.0,1,8863.0,0,0,15.0,2.0,80.0,5.0,4.0,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.791759469228055,8.348064228408266,0.0,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
58.0,0,2,682.0,10.0,4.0,1.0,131.0,4.0,1,37.0,3.0,4.0,3.0,2,24409.0,0,0,13.0,3.0,80.0,34.460000000000036,2.0,0.0,2.3978952727983707,2.1972245773362196,3.4657359027997265,9.537699784080726,0.0,1.0,1.7320508075688772,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44.0,0,0,489.0,23.0,3.0,1.0,132.0,2.0,1,67.0,3.0,2.0,2.0,1,25043.0,0,0,12.0,3.0,80.0,17.0,4.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.3862943611198906,7.622174594817622,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
37.0,1,2,807.0,6.0,4.0,1.0,133.0,3.0,1,63.0,3.0,1.0,1.0,0,23648.0,0,1,22.0,4.0,80.0,7.0,3.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.3862943611198906,7.637234388789473,0.0,1.7320508075688772,2.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.0,0,2,827.0,1.0,1.0,1.0,134.0,4.0,1,71.0,3.0,1.0,1.0,2,15178.0,0,0,13.0,4.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.9919305198524775,0.0,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0,1,1,871.0,6.0,3.0,1.0,137.0,4.0,0,66.0,2.0,1.0,4.0,2,19783.0,0,1,18.0,2.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.9817332866918855,0.0,2.23606797749979,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34.0,0,2,665.0,6.0,4.0,1.0,138.0,1.0,0,41.0,3.0,2.0,3.0,2,12482.0,0,0,14.0,3.0,80.0,16.0,3.0,0.6931471805599453,2.639057329615259,2.3978952727983707,2.833213344056216,8.478452363099807,0.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37.0,0,0,1040.0,2.0,2.0,1.0,139.0,3.0,1,100.0,2.0,2.0,4.0,0,15850.0,0,0,14.0,4.0,80.0,17.0,4.0,1.791759469228055,0.0,0.0,0.6931471805599453,8.549466751966532,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
59.0,0,0,1420.0,2.0,4.0,1.0,140.0,3.0,0,32.0,2.0,5.0,4.0,1,21922.0,0,0,21.0,4.0,80.0,30.0,3.0,2.302585092994046,1.0986122886681096,1.0986122886681096,1.3862943611198906,9.844002905701236,0.6931471805599453,1.7320508075688772,2.0,1.4142135623730951,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50.0,0,1,1115.0,1.0,3.0,1.0,141.0,1.0,0,73.0,3.0,5.0,2.0,1,9755.0,0,1,19.0,1.0,80.0,28.0,2.0,1.3862943611198906,1.3862943611198906,2.0794415416798357,2.1972245773362196,9.80769225508126,0.0,1.0,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,1,2,240.0,5.0,3.0,1.0,142.0,3.0,1,46.0,2.0,2.0,3.0,2,26959.0,0,1,11.0,4.0,80.0,6.0,3.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,1.9459101490553132,8.656085190282855,0.0,1.0,1.7320508075688772,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.0,0,2,1280.0,7.0,1.0,1.0,143.0,4.0,1,64.0,2.0,1.0,4.0,1,26897.0,0,0,11.0,3.0,80.0,2.0,3.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,1.0986122886681096,7.969011781106478,1.0986122886681096,1.4142135623730951,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22.0,0,2,534.0,15.0,3.0,1.0,144.0,2.0,0,59.0,3.0,1.0,4.0,2,23785.0,0,0,15.0,3.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.0,7.962763930168115,0.0,2.23606797749979,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
51.0,0,1,1456.0,1.0,4.0,1.0,145.0,1.0,0,30.0,2.0,3.0,1.0,2,25796.0,0,0,20.0,3.0,80.0,23.0,2.0,1.3862943611198906,2.5649493574615367,2.1972245773362196,2.639057329615259,8.920656296853728,0.0,1.0,2.0,3.4641016151377544,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34.0,1,1,658.0,7.0,3.0,1.0,147.0,1.0,1,66.0,1.0,2.0,3.0,2,22887.0,0,1,24.0,4.0,80.0,9.0,3.0,0.6931471805599453,2.0794415416798357,1.9459101490553132,2.302585092994046,8.711937268208748,0.0,1.7320508075688772,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54.0,0,0,142.0,26.0,3.0,1.0,148.0,4.0,0,30.0,4.0,4.0,4.0,2,13871.0,0,1,12.0,3.0,80.0,23.0,3.0,1.0986122886681096,1.3862943611198906,1.6094379124341003,1.791759469228055,9.760136677640245,0.0,1.7320508075688772,1.7320508075688772,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,0,2,1127.0,18.0,1.0,1.0,150.0,2.0,1,52.0,3.0,1.0,3.0,1,13257.0,0,0,12.0,3.0,80.0,6.0,3.0,0.0,1.3862943611198906,1.0986122886681096,1.791759469228055,7.928406026180535,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34.0,0,2,1031.0,6.0,4.0,1.0,151.0,3.0,0,45.0,2.0,2.0,2.0,0,15000.0,0,0,15.0,3.0,80.0,12.0,3.0,1.9459101490553132,0.0,0.0,0.6931471805599453,8.41316512099219,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,0,2,1189.0,3.0,3.0,1.0,152.0,3.0,1,87.0,3.0,3.0,4.0,2,14506.0,0,0,12.0,1.0,80.0,12.0,3.0,1.0986122886681096,1.3862943611198906,1.3862943611198906,1.791759469228055,8.913146539151807,0.0,1.7320508075688772,1.7320508075688772,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34.0,0,2,1354.0,5.0,3.0,1.0,153.0,3.0,0,45.0,2.0,3.0,1.0,2,5615.0,0,0,12.0,4.0,80.0,14.0,3.0,1.0986122886681096,2.3978952727983707,2.1972245773362196,2.4849066497880004,9.3615151997733,0.0,2.449489742783178,1.7320508075688772,2.23606797749979,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36.0,0,1,1467.0,11.0,2.0,1.0,154.0,2.0,0,92.0,3.0,3.0,4.0,1,22952.0,0,0,14.0,3.0,80.0,10.0,3.0,0.0,2.0794415416798357,2.1972245773362196,2.302585092994046,9.1838937219612,0.6931471805599453,2.449489742783178,1.7320508075688772,1.4142135623730951,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36.0,0,2,922.0,3.0,2.0,1.0,155.0,1.0,0,39.0,3.0,1.0,4.0,0,2561.0,0,0,22.0,1.0,80.0,7.0,3.0,1.791759469228055,0.0,0.0,0.6931471805599453,7.950149887652018,0.6931471805599453,1.4142135623730951,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
43.0,0,1,394.0,26.0,2.0,1.0,158.0,3.0,1,92.0,3.0,4.0,4.0,1,19494.0,0,1,12.0,4.0,80.0,25.0,4.0,0.6931471805599453,2.5649493574615367,2.5649493574615367,3.258096538021482,9.738612909345894,1.0986122886681096,1.7320508075688772,1.7320508075688772,2.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30.0,0,1,1312.0,23.0,3.0,1.0,159.0,1.0,1,96.0,1.0,1.0,3.0,0,22310.0,0,0,25.0,3.0,80.0,10.0,2.0,0.6931471805599453,2.0794415416798357,2.302585092994046,2.3978952727983707,7.868636894184167,1.3862943611198906,1.4142135623730951,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,0,0,750.0,22.0,2.0,1.0,160.0,3.0,1,95.0,3.0,2.0,2.0,1,15480.0,0,0,13.0,1.0,80.0,8.0,4.0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,8.72371943690701,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
56.0,1,2,441.0,14.0,4.0,1.0,161.0,2.0,0,72.0,3.0,1.0,2.0,1,4510.0,0,1,18.0,1.0,80.0,7.0,3.0,2.302585092994046,1.6094379124341003,1.3862943611198906,1.791759469228055,8.509967146324497,1.3862943611198906,1.4142135623730951,1.7320508075688772,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51.0,0,2,684.0,6.0,3.0,1.0,162.0,1.0,1,51.0,3.0,5.0,3.0,2,6462.0,0,0,13.0,3.0,80.0,23.0,3.0,2.0794415416798357,2.9444389791664403,2.772588722239781,3.044522437723423,9.880116566212887,0.0,2.23606797749979,1.7320508075688772,3.605551275463989,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31.0,1,2,249.0,6.0,4.0,1.0,163.0,2.0,1,76.0,1.0,2.0,3.0,1,20739.0,0,1,18.0,2.0,80.0,12.0,2.0,1.6094379124341003,2.0794415416798357,2.0794415416798357,2.0794415416798357,8.727940222393896,0.0,1.7320508075688772,1.7320508075688772,2.6457513110645907,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26.0,0,2,841.0,6.0,3.0,1.0,164.0,3.0,0,46.0,2.0,1.0,2.0,1,23300.0,0,0,19.0,3.0,80.0,5.0,2.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,1.791759469228055,7.7702232041587855,0.0,1.7320508075688772,1.7320508075688772,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58.0,1,2,147.0,23.0,4.0,1.0,165.0,4.0,0,94.0,3.0,3.0,4.0,1,3465.0,0,0,12.0,4.0,80.0,34.460000000000036,2.0,0.6931471805599453,2.3978952727983707,1.9459101490553132,3.4657359027997265,9.24116051431607,0.6931471805599453,1.7320508075688772,1.7320508075688772,3.605551275463989,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19.0,1,2,528.0,22.0,1.0,1.0,167.0,4.0,1,50.0,3.0,1.0,3.0,2,26820.0,0,1,19.0,4.0,80.0,1.0,2.0,0.6931471805599453,0.0,0.0,0.0,7.424165281042028,0.0,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22.0,0,2,594.0,2.0,1.0,1.0,169.0,3.0,1,100.0,3.0,1.0,4.0,1,19299.0,0,0,14.0,3.0,80.0,3.0,3.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681096,7.8336002236611035,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
49.0,0,2,470.0,20.0,4.0,1.0,170.0,3.0,0,96.0,3.0,2.0,1.0,1,5549.0,0,0,14.0,3.0,80.0,16.0,2.0,0.6931471805599453,2.4849066497880004,2.4849066497880004,2.772588722239781,8.789964651132264,0.0,1.4142135623730951,1.7320508075688772,2.23606797749979,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43.0,0,1,957.0,28.0,3.0,1.0,171.0,2.0,0,72.0,4.0,1.0,3.0,2,16090.0,0,0,12.0,4.0,80.0,18.0,3.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.463792414689122,0.0,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50.0,0,1,809.0,12.0,3.0,1.0,174.0,3.0,0,77.0,3.0,3.0,4.0,2,6645.0,0,0,11.0,4.0,80.0,16.0,3.0,1.6094379124341003,1.0986122886681096,0.6931471805599453,1.0986122886681096,9.127936545721367,0.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31.0,1,2,542.0,20.0,3.0,1.0,175.0,2.0,0,71.0,1.0,2.0,3.0,1,24788.0,0,1,11.0,3.0,80.0,4.0,3.0,1.3862943611198906,1.0986122886681096,1.0986122886681096,1.0986122886681096,8.425077902508432,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.4142135623730951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
41.0,0,2,802.0,9.0,1.0,1.0,176.0,3.0,1,96.0,3.0,3.0,3.0,0,21196.0,0,1,13.0,3.0,80.0,12.0,3.0,1.3862943611198906,2.0794415416798357,2.0794415416798357,2.302585092994046,9.010669176847115,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26.0,0,2,1355.0,25.0,1.0,1.0,177.0,3.0,0,61.0,3.0,1.0,3.0,1,8916.0,0,0,23.0,4.0,80.0,8.0,3.0,0.6931471805599453,2.0794415416798357,2.0794415416798357,2.1972245773362196,7.987184748233473,0.6931471805599453,1.7320508075688772,2.0,2.23606797749979,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36.0,0,2,216.0,6.0,2.0,1.0,178.0,2.0,1,84.0,3.0,2.0,2.0,0,2819.0,0,0,20.0,4.0,80.0,7.0,3.0,1.9459101490553132,1.0986122886681096,0.6931471805599453,1.3862943611198906,8.505525386548555,1.0986122886681096,0.0,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
51.0,1,1,1150.0,8.0,4.0,1.0,179.0,1.0,1,53.0,1.0,3.0,4.0,2,25150.0,0,0,15.0,4.0,80.0,18.0,3.0,1.0986122886681096,1.0986122886681096,1.3862943611198906,1.6094379124341003,9.273409063443166,0.0,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,0,2,1329.0,4.0,4.0,1.0,182.0,4.0,0,47.0,2.0,2.0,3.0,1,14590.0,0,0,14.0,3.0,80.0,17.0,4.0,1.6094379124341003,2.4849066497880004,2.302585092994046,2.772588722239781,8.683215975240689,0.6931471805599453,1.0,1.7320508075688772,2.23606797749979,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,0,2,959.0,28.0,3.0,1.0,183.0,1.0,1,41.0,2.0,2.0,3.0,1,24835.0,0,0,18.0,4.0,80.0,6.0,3.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,9.064157861798101,0.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,0,2,1240.0,9.0,3.0,1.0,184.0,3.0,1,48.0,3.0,2.0,4.0,1,13982.0,0,1,19.0,4.0,80.0,12.0,1.0,0.0,2.302585092994046,2.0794415416798357,2.4849066497880004,8.7558950816463,0.0,1.4142135623730951,1.7320508075688772,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.0,1,2,1033.0,9.0,3.0,1.0,190.0,1.0,0,41.0,3.0,1.0,1.0,2,10224.0,0,0,22.0,1.0,80.0,10.0,4.0,2.0794415416798357,1.6094379124341003,1.6094379124341003,1.791759469228055,8.343077871169383,0.0,1.4142135623730951,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45.0,0,2,1316.0,29.0,3.0,1.0,192.0,3.0,1,83.0,3.0,1.0,4.0,2,9752.0,0,0,13.0,2.0,80.0,9.0,2.0,1.791759469228055,1.791759469228055,1.3862943611198906,1.9459101490553132,8.146998697389993,0.0,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38.0,0,2,364.0,3.0,5.0,1.0,193.0,4.0,0,32.0,3.0,2.0,3.0,2,2302.0,0,1,20.0,2.0,80.0,19.0,3.0,1.3862943611198906,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.370547611074752,0.0,1.4142135623730951,2.0,1.4142135623730951,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30.0,0,2,438.0,18.0,3.0,1.0,194.0,1.0,0,75.0,3.0,1.0,3.0,2,23910.0,0,0,14.0,3.0,80.0,5.0,2.0,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.791759469228055,7.87587915949631,0.0,2.0,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.0,0,1,689.0,9.0,2.0,1.0,195.0,4.0,1,35.0,1.0,2.0,4.0,0,22812.0,0,0,17.0,4.0,80.0,9.0,4.0,0.0,2.0794415416798357,2.0794415416798357,2.1972245773362196,8.448700194970938,1.3862943611198906,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30.0,0,2,201.0,5.0,3.0,1.0,197.0,4.0,0,84.0,3.0,1.0,1.0,0,10415.0,0,0,14.0,4.0,80.0,8.0,3.0,1.791759469228055,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.07246736935477,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
